Micron Technology,23
Dell,22
Walt Disney,22
Sun Microsystems,22
Freddie Mac,22
Black & Decker,22
Advanced Micro Devices,22
Staples,22
Dominion Resources,22
Tesoro,22
AutoNation,22
Dana,22
Ameren,22
Motorola,22
Western Digital,22
Fannie Mae,22
Unisys,22
Interpublic Group,22
AutoZone,21
Health Net,21
Yum Brands,21
Dillard's,21
Lowe's,21
BB&T Corp.,21
Goodrich,21
KeyCorp,21
Charles Schwab,21
Medtronic,21
Brunswick,21
Costco Wholesale,21
Schering-Plough,21
Regions Financial,21
Sempra Energy,21
McDonald's,21
Marriott International,21
United Parcel Service,21
Murphy Oil,21
Dollar General,21
Wyeth,21
Wachovia Corp.,21
Autoliv,21
Verizon Communications,21
Rohm & Haas,21
Chubb,21
Safeway,21
Harris,20
Anheuser-Busch,20
Sonic Automotive,20
USG,20
Big Lots,20
Wal-Mart Stores,20
Walgreen,20
Capital One Financial,20
Prudential Financial,20
CHS,20
Ingram Micro,20
Qualcomm,20
EMC,20
Mohawk Industries,20
Goldman Sachs Group,20
Fluor,20
Fifth Third Bancorp,20
Newmont Mining,20
Air Products & Chem.,19
AK Steel Holding,19
Terex,19
Intl. Business Machines,19
Land O'Lakes,19
AES,19
Charter Communications,19
Honeywell Intl.,19
Quest Diagnostics,19
AMR,19
American Standard,19
US Airways Group,19
Ecolab,19
Group 1 Automotive,19
Dole Food,19
Barnes & Noble,19
Temple-Inland,19
Anadarko Petroleum,19
Northeast Utilities,19
Phelps Dodge,19
Cablevision Systems,18
Winn-Dixie Stores,18
C.H. Robinson Worldwide,18
AGCO,18
Devon Energy,18
Hartford Financial Services,18
NiSource,18
Maytag,18
Calpine,18
Amerada Hess,18
Apple Computer,18
Reynolds American,18
SPX,18
Leggett & Platt,18
USAA,18
Limited Brands,18
Manpower,18
SLM,18
TIAA-CREF,18
Kohl's,18
Constellation Energy,18
Engelhard,18
Aon,18
Progress Energy,18
Auto-Owners Insurance,17
Ross Stores,17
York International,17
D.R. Horton,17
ChevronTexaco,17
Georgia-Pacific,17
Starbucks,17
Tribune,17
Fidelity National Financial,17
United States Steel,17
Stryker,17
Advance Auto Parts,17
Lyondell Chemical,17
Hershey Foods,17
Estee Lauder,17
Unocal,17
Anixter International,17
Gillette,17
Tenneco Automotive,17
Bed Bath & Beyond,16
CarMax,16
Erie Insurance Group,16
Federal-Mogul,16
Peter Kiewit Sons',16
Wesco International,16
Henry Schein,16
AFLAC,16
Continental Airlines,16
Farmland Industries,16
W.R. Berkley,16
Apache,16
FPL Group,16
Boston Scientific,16
El Paso,16
United Stationers,16
UAL,16
Jabil Circuit,15
Circuit City Stores,15
Bethlehem Steel,15
RadioShack,15
BorgWarner,15
CDW,15
BJ's Wholesale Club,15
Visteon,15
UGI,15
New York Times,15
World Fuel Services,15
Allegheny Technologies,15
Kindred Healthcare,15
Assurant,15
Merrill Lynch,15
Molson Coors Brewing,15
Lennar,15
Centex,15
Hershey,14
Celanese,14
TRW,14
Emcor Group,14
National Oilwell Varco,14
Cooper Industries,14
Agilent Technologies,14
Kerr-McGee,14
Genworth Financial,14
Family Dollar Stores,14
Timken,14
Tenneco,14
Level 3 Communications,14
Northwest Airlines,14
Huntsman,14
Kinder Morgan,14
Willamette Industries,14
Safeco,14
Levi Strauss,14
Franklin Resources,14
Peabody Energy,14
Amazon.com,14
Interstate Bakeries,14
Mosaic,14
eBay,14
Chevron,14
Chesapeake Energy,14
FMC,14
Alltel,14
National City Corp.,14
LTV,14
Bear Stearns,14
Compaq Computer,14
News Corp.,14
Longs Drug Stores,14
L-3 Communications,14
Liberty Mutual Ins. Group,13
Wellpoint,13
State Farm Insurance Cos,13
Tosco,13
Bank of New York Co.,13
Union Carbide,13
Hasbro,13
Mead,13
Unum Group,13
Fleetwood Enterprises,13
Pharmacia,13
Ingersoll-Rand,13
MeadWestvaco,13
Apple,13
Seagate Technology,13
Guardian Life of America,13
Whole Foods Market,13
Federated Dept. Stores,13
Mutual of Omaha Ins.,13
Asbury Automotive Group,13
Western Union,13
Knight-Ridder,13
Global Partners,13
SCI Systems,13
GameStop,13
Litton Industries,13
Massachusetts Mutual Life Insurance,13
Synnex,13
Burlington No. Santa Fe,13
Universal,13
PNC Financial Services,13
Texaco,13
Conseco,13
Mellon Financial Corp.,13
Gateway,13
NRG Energy,13
Avis Budget Group,13
Westvaco,13
Armstrong Holdings,13
Ameriprise Financial,13
Automatic Data Proc.,13
Quaker Oats,13
Sears Holdings,13
American Intl. Group,13
Coastal,12
Mass. Mutual Life Ins.,12
Commercial Metals,12
ServiceMaster,12
Express Scripts,12
Ikon Office Solutions,12
Shaw Industries,12
State Street Corp.,12
Universal Health Services,12
Nabisco Group Holdings,12
St. Paul Travelers Cos.,12
BellSouth,12
Nash Finch,12
BlackRock,12
Hertz Global Holdings,12
Ralston Purina,12
American Family Insurance Group,12
Thermo Fisher Scientific,12
Travelers Cos.,12
PNC Financial Services Group,12
Fort James,12
Cinergy,12
Albertson's,12
Pilgrim's Pride,12
Reynolds Metals,12
TravelCenters of America,12
ITT Industries,12
Community Health Systems,12
Oneok,12
CNF,12
J.P. Morgan Chase & Co.,12
Champion International,12
State St. Corp.,12
Air Products & Chemicals,12
Times Mirror,12
Sanmina-SCI,12
Omnicare,12
Reliance Steel & Aluminum,12
Jacobs Engineering Group,12
Energy Transfer Equity,12
Washington Mutual,12
Bestfoods,12
Coventry Health Care,12
TXU,12
Warner-Lambert,12
Brink's,12
DISH Network,12
Solectron,12
CVS,12
Honeywell International,12
Oshkosh,12
Penske Automotive Group,12
Caesars Entertainment,12
Qwest Communications,12
Liberty Mutual Insurance Group,12
Olin,12
Guardian Life Ins. Co. of America,12
Atlantic Richfield,12
Comerica,11
Host Hotels & Resorts,11
Hess,11
EOG Resources,11
May Dept. Stores,11
Philip Morris International,11
Sprint,11
WellCare Health Plans,11
Dollar Tree,11
PacifiCare Health Sys.,11
Cooper Tire & Rubber,11
SBC Communications,11
UnumProvident,11
Gilead Sciences,11
Ryerson Tull,11
Performance Food Group,11
AMP,11
Lehman Brothers Hldgs.,11
Targa Resources,11
Kmart Holding,11
Insight Enterprises,11
Sears Roebuck,11
Electronic Data Systems,11
Union Camp,11
Dynegy,11
Liz Claiborne,11
TRW Automotive Holdings,11
Discover Financial Services,11
Caremark Rx,11
Whitman,11
Mobil,11
Seaboard,11
American Family Ins. Grp.,11
Toys `R` Us,11
Honeywell,11
Visa,11
American Financial Grp.,11
Pepco Holdings,11
Icahn Enterprises,11
State Farm Insurance Cos.,11
MGM Mirage,10
Precision Castparts,10
Fidelity National Information Services,10
Lexmark International,10
Wm. Wrigley Jr.,10
Chase Manhattan Corp.,10
Harrah's Entertainment,10
Premcor,10
Las Vegas Sands,10
Pepsi Bottling,10
FleetBoston Financial,10
NVR,10
Echlin,10
Western Refining,10
Laboratory Corp. of America,10
Stone Container,10
John Hancock Financial Svcs.,10
Bemis,10
Dresser Industries,10
Sonoco Products,10
Pulte Homes,10
Centene,10
Republic Services,10
Chrysler,10
Thermo Electron,10
Digital Equipment,10
Golden West Financial,10
Steel Dynamics,10
Yellow Roadway,10
Allergan,10
Tyco International,10
Allmerica Financial,10
Quantum,10
Symantec,10
Liberty Media,10
Amoco,10
CIT Group,10
Mapco,10
Burlington Resources,10
Mutual of Omaha Insurance,10
Western & Southern Financial Group,10
Live Nation Entertainment,10
Dr Pepper Snapple Group,10
Cyprus Amax Minerals,10
Lubrizol,10
Lucent Technologies,10
Bank One Corp.,10
DaVita,10
Joy Global,10
Core-Mark Holding,10
Reinsurance Group of America,10
MBNA,10
Ultramar Diamond Shamrock,9
WellPoint Health Networks,9
Yahoo,9
NextEra Energy,9
Avaya,9
Cendant,9
INTL FCStone,9
Bank of New York Mellon Corp.,9
American Financial Group,9
Medco Health Solutions,9
J.M. Smucker,9
KB Home,9
Jarden,9
Flowers Industries,9
Cameron International,9
Dana Holding,9
Saks,9
Shaw Group,9
Smith International,9
Borden Chemical,9
Chiquita Brands Intl.,9
United Continental Holdings,9
Expeditors International of Washington,9
Hilton Hotels,9
Fiserv,9
Starwood Hotels & Resorts,9
Stanley Black & Decker,9
Cognizant Technology Solutions,9
McDonnell Douglas,9
CenturyLink,9
Starwood Hotels & Rsrts.,9
Allied Waste Industries,9
MGM Resorts International,9
Broadcom,9
Energy Future Holdings,9
Enterprise Products Partners,9
Google,9
Delphi,9
Household International,9
IBP,9
CH2M Hill,9
Aflac,9
United Auto Group,9
Pantry,9
Reader's Digest Assn.,9
Enbridge Energy Partners,9
Stanley Works,9
Spectra Energy,9
Ally Financial,9
Fleming,9
Asarco,9
Motorola Solutions,9
First American Corp.,9
Reebok International,8
Premark International,8
Sprint Nextel,8
Loral,8
Hercules,8
Computer Assoc. Intl.,8
NetApp,8
"Toys ""R"" Us",8
National Semiconductor,8
YRC Worldwide,8
KeySpan,8
PVH,8
ITT,8
St. Jude Medical,8
Maxxam,8
Science Applications Intl.,8
PetSmart,8
KBR,8
Teledyne,8
CBRE Group,8
Collins & Aikman,8
Rockwell Collins,8
Ralph Lauren,8
Celgene,8
Manville,8
Morton International,8
Oxford Health Plans,8
Witco,8
MasterCard,8
Jones Apparel Group,8
HCA,8
MCI WorldCom,8
Macy's,8
Louisiana-Pacific,8
HollyFrontier,8
FMC Technologies,8
Diamond Shamrock,8
Liberty Global,8
Washington Post,8
Clear Channel Communications,8
Columbia/HCA Healthcare,8
Enron,8
ArvinMeritor,8
Aquila,8
Molina Healthcare,8
Automatic Data Processing,8
IMC Global,8
Pennzoil,8
Trinity Industries,8
Countrywide Financial,8
Domtar,8
Foster Wheeler,8
Marathon Petroleum,8
General Cable,8
Polaroid,7
PBF Energy,7
Dow Corning,7
Intl. Multifoods,7
Agway,7
Express Scripts Holding,7
Constellation Brands,7
Ace Hardware,7
Facebook,7
Merisel,7
HCA Holdings,7
PulteGroup,7
Roundy's,7
PerkinElmer,7
Quanta Services,7
MicroAge,7
J.B. Hunt Transport Services,7
Freeport-McMoRan Copper & Gold,7
Parker-Hannifin,7
Old Republic International,7
International Business Machines,7
Bergen Brunswig,7
Fruit of the Loom,7
Jacobs Engineering Grp.,7
Telephone & Data Systems,7
Ingredion,7
Energy East,7
Phillips 66,7
Reliance Group Holdings,7
Martin Marietta,7
Sanmina,7
Toll Brothers,7
General Instrument,7
Maxtor,7
Scott Paper,7
SunGard Data Systems,7
American International Group,7
JetBlue Airways,7
Time Warner Cable,7
Con-way,7
WellPoint,7
SCANA,7
ManpowerGroup,7
Huntington Ingalls Industries,7
Niagara Mohawk Holdings,7
United Natural Foods,7
Booz Allen Hamilton Holding,7
GPU,7
Integrys Energy Group,7
SAIC,7
Reliant Energy,7
URS,7
Trans World Airlines,7
Arvin Industries,7
Alliant Techsystems,7
American General,7
Sodexho Marriott Services,7
L Brands,7
CVS Caremark,7
Longview Fibre,6
Snap-On,6
Ocean Spray,6
Echostar Communications,6
Conner Peripherals,6
AG Processing,6
Unicom,6
Silicon Graphics,6
Fort Howard,6
Realogy Holdings,6
Meredith,6
Nalco Chemical,6
Northern Trust Corp.,6
KKR,6
Furniture Brands Intl.,6
Reliance Electric,6
Wang Laboratories,6
E.W. Scripps,6
International Controls,6
Rhone-Poulenc Rorer,6
ARMCO,6
Florida Progress,6
AECOM Technology,6
Maxus Energy,6
GAF,6
American Greetings,6
NCH,6
Brown-Forman,6
Amsted Industries,6
BASF,6
Consolidated Natural Gas,6
Kellwood,6
CC Media Holdings,6
McDermott,6
A.O. Smith,6
Dow Jones,6
IAC/Interactive,6
O'Reilly Automotive,6
MID-AMERICA DAIRYMEN,6
Crane,6
Jefferson-Pilot,6
Intergraph,6
Triarc,6
McCormick,6
Wheeling Pittsburgh,6
Bausch & Lomb,6
Standard Commercial,6
AMDAHL,6
United Rentals,6
Columbia Energy Group,6
Zenith Electronics,6
Burlington Industries Equity,6
Sealy,6
Hartmarx,6
Herman Miller,6
H.B. Fuller,6
Mitchell Energy & Devel.,6
Russell,6
Plains All Amer. Pipeline,6
CF Industries,6
Riceland Foods,6
Nortek,6
Federal Paper Board,6
HNI,6
Clark Equipment,6
Harsco,6
TransMontaigne,6
Sundstrand,6
J.E. Seagram,6
Lukens,6
Tandem Computers,6
Gaylord Container,6
Alaska Air Group,6
A. Schulman,6
Warnaco Group,6
Valhi,6
Crown Central,6
LKQ,6
Hoechst Celanese,6
Lafarge,6
Rohr,6
GTE,6
Chesapeake,6
HD Supply Holdings,6
Wynn Resorts,6
Briggs & Stratton,6
Guilford Mills,6
FINA,6
H&R Block,6
Nextel Communications,6
Imcera Group,6
Plains All American Pipeline,6
Thomas & Betts,6
Simon Property Group,6
Bayer Corporation,6
Borders Group,6
Intl. Flavors & Frag.,6
J.P. Morgan,6
Liberty Interactive,6
Rubbermaid,6
Outboard Marine,6
AbbVie,6
Banta,6
Hannaford Bros.,6
Sunbeam/Oster,6
Windstream Holdings,6
Standard Register,6
Dick's Sporting Goods,6
Hubbell,6
Molex,6
Ethyl,6
Supermarkets Genl. Holdings,6
Metaldyne,6
Figgie International,6
Reynolds & Reynolds,6
Gerber Products,6
Walter Industries,6
Cray Research,6
Texas Industries,6
UIS,6
GenCorp,6
Atmos Energy,6
Applera,6
Nash-Finch,6
Freeport-McMoran,6
Airborne,6
Sun-Diamond Growers,6
Ametek,6
Mirant,6
Central & South West,6
Cox Communications,6
Leslie Fay,6
C.R. Bard,6
Thiokol,6
Mylan,6
Pentair,6
Hillenbrand Industries,6
Plains GP Holdings,6
Pathmark Stores,6
WestPoint Stevens,6
Aeroquip-Vickers,6
Frontier Communications,6
Natl. Coop. Refinery Assn.,6
Jostens,6
Grumman,6
Shell Oil,6
Bowater,6
Olsten,6
Dexter,6
Gold Kist Holdings,6
Potlatch,6
National Service Industries,6
HealthSouth,6
Great Lakes Chemical,6
Worthington Industries,6
OGE Energy,6
Storage Technology,6
Tractor Supply,6
Eagle-Picher Industries,6
True Value,6
Ferro,6
Wisconsin Energy,6
American Cyanamid,6
Hanson Industries NA,6
Hilton Worldwide Holdings,6
Quaker State,6
Louisiana Land & Exploration,6
E-SYSTEMS,6
Great Atlantic & Pacific Tea,6
Central Soya,6
M.A. Hanna,6
Nacco Industries,6
Georgia Gulf,6
Consolidated Papers,6
Universal Foods,6
Insilco,6
Paine Webber Group,6
UST,6
Savannah Foods & Industries,6
Raychem,6
General Signal,6
Tektronix,6
Magma Copper,6
Standard Products,6
Springs Industries,6
Union Texas,6
Hartford Financial Services Group,6
Twenty-First Century Fox,6
Tecumseh Products,6
Interlake,6
Data General,6
Deluxe,6
Cabot,6
Vulcan Materials,6
SanDisk,6
Coltec Industries,6
Imo Industries,6
Thorn Apple Valley,6
Bindley Western,6
National Steel,6
American Airlines Group,6
Alberto-Culver,6
Kaman,6
Pittway,6
Magnetek,6
Consol Energy,6
Prairie Farms Dairy,6
Cincinnati Milacron,6
Kimball International,6
Toro,6
Murphy USA,6
Frontier Oil,6
DIMON,6
Sequa,6
Varian Associates,6
Weirton Steel,6
Enterprise Products,5
Ameritech,5
Massey Energy,5
Oryx Energy,5
Stanhome,5
Tri Valley Growers,5
Imperial Sugar,5
AST Research,5
Hanesbrands,5
Farmers Insurance Exchange,5
United Services Automobile Assn.,5
Tambrands,5
First American Financial,5
Republic New York Corp.,5
Virgin Media,5
WestRock,5
Carlisle,5
SouthTrust Corp.,5
Walmart,5
Amphenol,5
Phillips-Van Heusen,5
Cincinnati Financial,5
Newell Brands,5
Anchor Glass Container,5
Spectrum Group International,5
Leucadia National,5
Lincoln Electric Holdings,5
Quantum Chemical,5
Biogen,5
Holly,5
HP,5
Helene Curtis Industries,5
DirecTV,5
Lithia Motors,5
Duracell International,5
ShopKo Stores,5
Comdisco Holding,5
Tele-Communications,5
Mark IV Industries,5
Great American Mgmt. & Inv.,5
AECOM,5
Mondelez International,5
Interface,5
Alliance Data Systems,5
ONEOK,5
Bankers Trust Corp.,5
Transamerica,5
JPS Textile Group,5
Nerco,5
Alleghany,5
LSI Logic,5
BankBoston Corp.,5
Western & Southern Financial,5
Alumax,5
AIG,5
Harcourt General,5
Giant Food,5
Foodbrands America,5
Host Marriott,5
ITT Rayonier,5
WESCO International,5
Millipore,5
Service Merchandise,5
Avondale Industries,5
Fred Meyer,5
Freeport-McMoRan,5
IBM,5
Eversource Energy,5
A-Mark Precious Metals,5
NII Holdings,5
North American Philips,5
Phoenix,5
Voya Financial,5
Unum,5
Blockbuster,5
PacifiCorp,5
3Com,5
Kraft Foods,5
Alphabet,5
Packaging Corp. of America,5
Triad Hospitals,5
salesforce.com,5
Commerce Clearing House,5
Prudential Ins. Co. of America,5
Browning-Ferris Industries,5
American Stores,5
Hughes Supply,5
EMCOR Group,5
Lutheran Brotherhood,5
iHeartMedia,5
Hudson Foods,5
Jones Lang LaSalle,5
AMAX,5
AM International,5
Affiliated Computer Svcs.,5
Biogen Idec,5
Casey's General Stores,5
Unilever U.S.,5
SpartanNash,5
Delek US Holdings,5
First Brands,5
NGL Energy Partners,5
Turner Corp.,5
Cone Mills,5
CVS Health,5
Anthem,5
CompUSA,5
Allegheny Energy,5
La-Z-Boy,5
Spirit AeroSystems Holdings,5
Netflix,5
Leidos Holdings,4
Lorillard,4
Macy’s,4
McDonald’s,4
Pall,4
NuStar Energy,4
Enterprise GP Holdings,4
MRC Global,4
WEC Energy Group,4
Lam Research,4
Kohl’s,4
Arconic,4
Casey’s General Stores,4
Providian Financial,4
Raymond James Financial,4
Scientific-Atlanta,4
Westmoreland Coal,4
Kraft Heinz,4
St. Joe Paper,4
Long Island Lighting,4
Conectiv,4
ADP,4
Jones Financial,4
Mercantile Stores,4
Media General,4
Land O’Lakes,4
Exide Technologies,4
Golden State Bancorp,4
XTO Energy,4
Wyndham Worldwide,4
CB Richard Ellis Group,4
P.H. Glatfelter,4
Hovnanian Enterprises,4
CoreStates Financial Corp.,4
Health Management Associates,4
Citizens Financial Group,4
Betz Laboratories,4
InaCom,4
Penn Traffic,4
Airgas,4
Fisher Scientific Intl.,4
Beckman Coulter,4
Citicorp,4
Fairchild,4
LifePoint Health,4
Beverly Enterprises,4
Barnett Banks,4
S&P Global,4
ABM Industries,4
Dillard’s,4
Wells Fargo & Co.,4
Univar,4
Veritiv,4
DR Holdings Inc. of Delaware,4
Dick’s Sporting Goods,4
Citgo Petroleum,4
Burlington Stores,4
Amazon.Com,4
Carpenter Technology,4
Cyclops Industries,4
Carter-Wallace,4
Anacomp,4
O’Reilly Automotive,4
Case,4
Walgreens Boots Alliance,4
Pope & Talbot,4
Markel,4
Food 4 Less,4
Spartan Stores,4
Henley Group,4
Ryland Group,4
First Chicago NBD Corp.,4
Hexion Specialty Chemicals,4
Dresser-Rand,4
Bell & Howell,4
Est�e Lauder,4
Avista,4
MCI Communications,4
Richfood Holdings,4
Dr Pepper/Seven-Up,4
XPO Logistics,4
Stewart & Stevenson Svcs.,4
UPS,4
PayPal Holdings,4
Blackstone Group,4
Priceline Group,4
M&T Bank Corp.,4
Uniroyal Chemical,4
PepsiAmericas,4
Amoskeag,4
Lowe’s,4
LG&E Energy,4
Zimmer Biomet Holdings,4
General Re,4
Peter Kiewit Sons’,4
Harman Intl. Industries,4
Cliffs Natural Resources,4
Essex Group,4
USF&G,4
GenAmerica,4
Discovery Communications,4
BankAmerica Corp.,4
Scana,4
Delta Woodside Industries,4
TIAA,4
US Foods Holding,4
H.F. Ahmanson,4
Universal Health Svcs.,4
AmSouth Bancorp.,4
Crystal Brands,4
Valspar,4
Vista Chemical,4
Meritor Automotive,4
Handy & Harman,4
Costco,4
Arthur J. Gallagher,4
CST Brands,4
Wellman,4
Inspiration Resources,4
Gitano Group,4
"MediaOne Group, Inc.",4
Safety-Kleen,4
Toys “R” Us,4
Beatrice,3
Block Drug,3
Builders FirstSource,3
DIRECTV Group,3
Expedia,3
Harman International Industries,3
Estée Lauder,3
Dominion Energy,3
Pacific Enterprises,3
WellChoice,3
Berry Global Group,3
American Axle & Mfg.,3
Activision Blizzard,3
AbitibiBowater,3
L3 Technologies,3
Dell Technologies,3
Oxford Industries,3
Baroid,3
PanEnergy,3
Guidant,3
Square D,3
Rock-Tenn,3
NYSE Euronext,3
SSMC,3
Intelligent Electronics,3
Disney,3
Amerigroup,3
Providian,3
Salomon,3
Marshall & Ilsley Corp.,3
Bank of New York Mellon,3
Realogy,3
Valmont Industries,3
Holnam,3
WPS Resources,3
Equity Office Properties,3
Thrifty PayLess Holdings,3
Caliber System,3
Jabil,3
CF Industries Holdings,3
Telephone & Data Sys.,3
New Century Energies,3
Sterling Chemicals,3
Tesla,3
Huffy,3
Synchrony Financial,3
Encompass Services,3
American Tower,3
Pioneer Natural Resources,3
Intercontinental Exchange,3
Quanex,3
Conagra Brands,3
Universal American,3
Conoco,3
Yum China Holdings,3
Lone Star Technologies,3
Steelcase,3
Arcadian,3
Caldor,3
Total Petroleum,3
Essendant,3
Dixie Yarns,3
AdvancePCS,3
Conrail,3
MDC Holdings,3
Silgan Holdings,3
DaVita HealthCare Partners,3
Burlington Northern Santa Fe,3
Hewlett Packard Enterprise,3
Ply Gem,3
Robertson-Ceco,3
Sonat,3
Finevest Foods,3
APL,3
Mastercard,3
Loctite,3
Joy Technologies,3
Jacuzzi Brands,3
Nynex,3
Navient,3
Penn Central,3
Analog Devices,3
Control Data,3
TreeHouse Foods,3
Kraft Foods Group,3
Susser Holdings,3
Harvard Industries,3
Robert Half International,3
HRG Group,3
Aleris International,3
Polo Ralph Lauren,3
IAC/InterActiveCorp,3
Adams Resources & Engy.,3
Jones Financial (Edward Jones),3
Del Monte Foods,3
Ames Dept. Stores,3
Payless Cashways,3
Affiliated Computer Services,3
Vanguard Health Systems,3
Bandag,3
Bruno's,3
Smith's Food & Drug Centers,3
United States Surgical,3
Expeditors Intl. of Washington,3
"HomeBase, Inc.",3
Eckerd,3
Beazer Homes USA,3
Kinder Morgan Energy,3
Blount,3
Morgan Stanley Group,3
Southdown,3
BJ Services,3
Vons,3
Allegiance,3
Teachers Insurance & Annuity Assn.,3
Ascena Retail Group,3
Varity,3
Great Western Financial Corp.,3
Revco D.S.,3
Chemed,3
Lennox International,3
Philips Industries,3
Verizon,3
NorAm Energy,3
FHP International,3
Nvidia,3
DirecTV Group,3
Avatex,3
GMAC,3
Kennametal,3
Chemours,3
Pacific Telesis Group,3
Butler Manufacturing,3
Vistra Energy,3
CHS Electronics,3
Constar International,2
Freeport-McMoRan Cpr. & Gld,2
Perini,2
Ulta Beauty,2
Cameron Iron Works,2
Ryerson,2
Viad,2
Carpenter,2
Fortive,2
Tyler,2
US West,2
Puget Energy,2
Polaris Industries,2
DXC Technology,2
Aristech Chemical,2
MasTec,2
National Gypsum,2
NorthWestern,2
Unisource,2
Westlake Chemical,2
Brooke Group,2
Crestline Capital,2
Centerior Energy,2
AT&T Wireless Services,2
JPMorgan Chase,2
Unifi,2
Genzyme,2
Albany International,2
Turner Broadcasting,2
Kendall International,2
Certainteed,2
Discovery,2
Albertsons Cos.,2
Goulds Pumps,2
Freescale Semiconductor,2
Affiliated Publications,2
Patterson,2
MDU Resources Group,2
Denny's,2
Pinnacle West Capital,2
Millennium Chemicals,2
Quintiles IMS Holdings,2
Himont,2
Foxboro,2
Hechinger,2
Boatmen's Bancshares,2
International Assets Holding,2
American Axle & Manufacturing,2
Mack Trucks,2
Adobe Systems,2
Expedia Group,2
Metromedia International,2
College Retirement Equities Fund,2
Esselte Business Systems,2
Homestake Mining,2
Dennison Manufacturing,2
Primedia,2
Coca-Cola Bottling,2
CVR Energy,2
Administaff,2
Fieldcrest Cannon,2
J&L Specialty Steel,2
Western Publishing Group,2
Sigma-Aldrich,2
Beneficial,2
U.S. Foodservice,2
Stop & Shop,2
Booking Holdings,2
Nebco Evans,2
Barnes Group,2
Brinker International,2
Allied Products,2
Coty,2
Amstar,2
Sierra Pacific Resources,2
American Maize-Products,2
Norton,2
Alpha Natural Resources,2
Calmat,2
USA Education,2
Magellan Health,2
Mondelēz International,2
Foundation Health,2
Andeavor,2
McGraw Hill Financial,2
CENEX,2
Northern Trust,2
Exelis,2
DCP Midstream,2
AmTrust Financial Services,2
Knight,2
Genesis Healthcare,2
Tyco Toys,2
Buckeye Partners,2
Lansing Trade Group,2
Thor Industries,2
Western Atlas,2
Harcourt Brace Jovanovich,2
